target,model,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,seed_count,seeds_with_cycle_alert,seeds_detecting_event,consensus_required,consensus_false_alarm,consensus_event_detected,consensus_event_miss,window_count,consensus_positive_window_count,mean_window_score,max_window_score
System_Failure,lstm,9,201,178,1,1,3,3,3,2,0,1,0,30,15,0.5031756768210066,0.9503229260444641
System_Failure,lstm,9,202,179,1,1,3,3,3,2,0,1,0,15,8,0.4453663224975268,0.8101025422414144
System_Failure,lstm,9,203,180,1,0,3,1,0,2,0,0,0,15,0,0.15774096660315987,0.4609944721062978
System_Failure,lstm,9,204,181,1,1,3,3,3,2,0,1,0,38,14,0.4778654391697624,0.9590651591618856
System_Failure,lstm,9,205,182,1,0,3,3,0,2,1,0,0,16,3,0.2392149500083178,0.598672072092692
System_Failure,lstm,9,206,183,1,1,3,3,3,2,0,1,0,18,6,0.3553052698434503,0.9576786160469055
System_Failure,lstm,9,207,184,1,0,3,3,0,2,1,0,0,15,3,0.29856743278602754,0.7067586580912272
System_Failure,lstm,9,208,185,1,1,3,3,3,2,0,1,0,14,6,0.4525637905157747,0.7555732925732931
System_Failure,lstm,9,209,186,1,0,3,2,0,2,1,0,0,15,0,0.16521299460695846,0.44876909255981445
System_Failure,lstm,9,210,187,1,1,3,3,3,2,0,1,0,49,24,0.5186596215658245,0.9649818142255148
System_Failure,lstm,9,211,188,1,0,3,1,0,2,0,0,0,15,0,0.1633292252818743,0.34221575160821277
System_Failure,lstm,9,212,189,1,1,3,3,3,2,0,1,0,19,8,0.46362059478435597,0.9529198408126831
System_Failure,lstm,9,213,190,1,0,3,1,0,2,0,0,0,15,0,0.1784937899973657,0.38230302184820175
System_Failure,lstm,9,214,191,1,1,3,3,3,2,0,1,0,40,26,0.6133457949074607,0.9639688730239868
System_Failure,lstm,9,215,192,1,1,3,3,2,2,0,1,0,31,5,0.33066039985065815,0.706532875696818
System_Failure,lstm,9,216,193,1,1,3,2,2,2,0,1,0,16,2,0.2972126822763433,0.5764072835445404
System_Failure,lstm,9,217,194,1,1,3,3,3,2,0,1,0,17,6,0.35549320338987833,0.9357762734095255
System_Failure,lstm,9,218,195,1,1,3,3,3,2,0,1,0,18,6,0.3334614841819361,0.9509604970614115
System_Failure,lstm,9,219,196,1,1,3,3,3,2,0,1,0,23,10,0.4320883898982319,0.8743393023808798
System_Failure,lstm,9,220,197,1,1,3,3,3,2,0,1,0,32,9,0.42820980912074447,0.9369556109110514
System_Failure,lstm,9,221,198,1,1,3,3,3,2,0,1,0,19,3,0.2388297875918317,0.7885388533274332
System_Failure,lstm,9,222,199,1,1,3,3,3,2,0,1,0,18,6,0.3817594039633318,0.9465150435765585
System_Failure,lstm,9,223,200,1,1,3,3,3,2,0,1,0,19,7,0.41141523500871763,0.9597042004267374
System_Failure,lstm,9,224,201,1,1,3,3,3,2,0,1,0,19,7,0.3949950784608199,0.9524445533752441
System_Failure,lstm,9,225,202,1,1,3,3,3,2,0,1,0,19,5,0.41218584383788864,0.9390235543251038
System_Failure,lstm,9,224,210,2,1,3,3,3,2,0,1,0,16,7,0.4697076306523134,0.9559812545776367
System_Failure,lstm,10,226,203,1,1,3,3,3,2,0,1,0,19,10,0.564676716139442,0.9113844235738119
System_Failure,lstm,10,227,204,1,1,3,2,2,2,0,1,0,18,3,0.28741834747294587,0.4744756693641345
System_Failure,lstm,10,229,205,1,1,3,3,3,2,0,1,0,42,22,0.5416150294717342,0.9438930948575338
System_Failure,lstm,10,230,206,1,1,3,3,3,2,0,1,0,18,6,0.5023086704313755,0.9121542771657308
System_Failure,lstm,10,231,207,1,1,3,3,3,2,0,1,0,35,14,0.45406884639745665,0.9387221137682596
System_Failure,lstm,10,232,208,1,0,3,1,0,2,0,0,0,15,0,0.24036737672156755,0.42912715176741273
System_Failure,lstm,10,233,209,1,1,3,3,3,2,0,1,0,31,17,0.54203038959093,0.9441792368888855
System_Failure,lstm,10,230,216,2,1,3,3,3,2,0,1,0,20,6,0.32928488633284964,0.7771097222963969
System_Failure,lstm,10,231,217,2,1,3,3,3,2,0,1,0,18,6,0.443228614413076,0.9325668414433798
System_Failure,lstm,10,232,218,2,1,3,3,3,2,0,1,0,20,11,0.5078909783313671,0.8508002161979675
System_Failure,lstm,10,233,219,2,1,3,2,2,2,0,1,0,15,4,0.37394081652164457,0.6715686917304993
System_Failure,lstm,10,234,220,1,1,3,3,3,2,0,1,0,52,13,0.41680594325925296,0.8818684418996176
System_Failure,lstm,10,235,221,1,1,3,3,3,2,0,1,0,18,6,0.46611744137825784,0.8729021549224854
System_Failure,lstm,10,236,222,1,0,3,2,0,2,1,0,0,15,2,0.40730872485372754,0.5310323039690653
System_Failure,lstm,10,237,223,1,1,3,3,3,2,0,1,0,43,18,0.485376696542714,0.9454762736956278
System_Failure,lstm,10,238,224,1,0,3,1,0,2,0,0,0,15,0,0.22130713189641632,0.42739597459634143
System_Failure,lstm,10,239,225,1,1,3,3,3,2,0,1,0,34,14,0.46553310587563934,0.9306035041809082
System_Failure,lstm,10,240,226,1,1,3,3,3,2,0,1,0,37,9,0.43111215082106286,0.8524274428685507
System_Failure,lstm,10,241,227,1,0,3,2,0,2,1,0,0,15,2,0.279177226126194,0.5202571948369344
System_Failure,lstm,10,242,228,1,1,3,3,3,2,0,1,0,43,8,0.3377457501929859,0.7983584602673849
System_Failure,lstm,10,243,229,1,0,3,2,0,2,1,0,0,16,1,0.2299862301442772,0.46244366466999054
System_Failure,lstm,10,245,230,1,0,3,2,0,2,1,0,0,15,1,0.23042982750468782,0.4912751317024231
System_Failure,lstm,10,246,231,1,1,3,3,3,2,0,1,0,40,20,0.5094201678254952,0.9404913187026978
System_Failure,lstm,10,247,232,1,1,3,3,3,2,0,1,0,46,14,0.44800856833656627,0.9284202853838602
System_Failure,lstm,10,248,233,1,0,3,2,0,2,1,0,0,15,1,0.22888922045628227,0.5448229412237803
System_Failure,lstm,10,249,234,1,1,3,3,3,2,0,1,0,37,9,0.35417078562953447,0.5924995243549347
System_Failure,lstm,10,250,235,1,1,3,2,2,2,0,1,0,33,9,0.38272919656351356,0.679064949353536
ProtectiveStop,1d_cnn,1,1,1,1,1,3,2,2,2,0,1,0,30,7,0.19207419193246297,0.46630773941675824
ProtectiveStop,1d_cnn,1,2,2,1,0,3,0,0,2,0,0,0,37,0,0.127208758296596,0.33189915120601654
ProtectiveStop,1d_cnn,1,3,3,1,0,3,0,0,2,0,0,0,17,0,0.02805888660006134,0.20671534289916357
ProtectiveStop,1d_cnn,1,4,4,1,0,3,0,0,2,0,0,0,15,0,0.020937410410907478,0.04500613361597058
ProtectiveStop,1d_cnn,1,5,5,1,0,3,0,0,2,0,0,0,18,0,0.016215970613875086,0.1090285629034042
ProtectiveStop,1d_cnn,1,6,6,1,0,3,0,0,2,0,0,0,22,0,0.08357814056304928,0.35754848023255664
ProtectiveStop,1d_cnn,1,8,8,1,0,3,0,0,2,0,0,0,15,0,0.02114219877661925,0.040109407156705794
ProtectiveStop,1d_cnn,1,9,9,1,0,3,0,0,2,0,0,0,15,0,0.011021100710948056,0.037063723430037436
ProtectiveStop,1d_cnn,1,10,10,1,0,3,0,0,2,0,0,0,15,0,0.011024641488135433,0.06916444065670167
ProtectiveStop,1d_cnn,1,11,11,1,0,3,0,0,2,0,0,0,16,0,0.025459039917526093,0.09858687842885645
ProtectiveStop,1d_cnn,1,12,12,1,0,3,0,0,2,0,0,0,15,0,0.022374162424562652,0.049756084258357626
ProtectiveStop,1d_cnn,1,13,13,1,0,3,0,0,2,0,0,0,15,0,0.0197868934547942,0.04465452084938679
ProtectiveStop,1d_cnn,1,14,14,1,0,3,0,0,2,0,0,0,19,0,0.050713574048131656,0.138850978265206
ProtectiveStop,1d_cnn,1,15,15,1,0,3,0,0,2,0,0,0,14,0,0.01975167246114103,0.06280707505842044
ProtectiveStop,1d_cnn,1,16,16,1,0,3,0,0,2,0,0,0,16,0,0.02153071792175367,0.049904453257719604
ProtectiveStop,1d_cnn,1,17,17,1,0,3,0,0,2,0,0,0,15,0,0.03420842230682152,0.1808993245164553
ProtectiveStop,1d_cnn,1,18,18,1,0,3,0,0,2,0,0,0,16,0,0.0720485060010105,0.13736705606182412
ProtectiveStop,1d_cnn,1,19,19,1,0,3,0,0,2,0,0,0,15,0,0.017505925849804402,0.0895197254916032
ProtectiveStop,1d_cnn,1,20,20,1,0,3,0,0,2,0,0,0,15,0,0.009204601798167716,0.0329796827087799
ProtectiveStop,1d_cnn,1,21,21,1,0,3,0,0,2,0,0,0,16,0,0.03689838497302839,0.21921089539925254
ProtectiveStop,1d_cnn,1,22,22,1,1,3,3,3,2,0,1,0,27,12,0.3963193691128658,0.9261630773544312
ProtectiveStop,1d_cnn,1,23,23,1,0,3,0,0,2,0,0,0,15,0,0.006400575540545866,0.026037247075388764
ProtectiveStop,1d_cnn,1,24,24,1,0,3,0,0,2,0,0,0,15,0,0.030877543277003653,0.13717251891891158
ProtectiveStop,1d_cnn,1,25,25,1,0,3,0,0,2,0,0,0,16,0,0.017621908128300327,0.03272738183538116
ProtectiveStop,1d_cnn,2,26,26,1,0,3,0,0,2,0,0,0,15,0,0.010725448891429902,0.0295390834410985
ProtectiveStop,1d_cnn,2,27,27,1,0,3,0,0,2,0,0,0,15,0,0.014369151528565709,0.14596906552712116
ProtectiveStop,1d_cnn,2,28,28,1,0,3,0,0,2,0,0,0,16,0,0.022190291389051656,0.0905382819473743
ProtectiveStop,1d_cnn,2,29,29,1,0,3,0,0,2,0,0,0,15,0,0.022023003724300143,0.04685148596763603
ProtectiveStop,1d_cnn,2,30,30,1,0,3,0,0,2,0,0,0,15,0,0.00639180329744699,0.022333264661331897
ProtectiveStop,1d_cnn,2,31,31,1,0,3,0,0,2,0,0,0,14,0,0.007520952524005393,0.0421094062427679
ProtectiveStop,1d_cnn,2,32,32,1,0,3,0,0,2,0,0,0,15,0,0.0004219662402141607,0.0013262567420799668
ProtectiveStop,1d_cnn,2,33,33,1,0,3,0,0,2,0,0,0,16,0,0.04351818189024921,0.13978740448753038
ProtectiveStop,1d_cnn,2,34,34,1,0,3,0,0,2,0,0,0,15,0,0.03546887186562844,0.2089709391196569
ProtectiveStop,1d_cnn,2,35,35,1,1,3,3,3,2,0,1,0,20,5,0.26349462207387353,0.9364027380943298
ProtectiveStop,1d_cnn,2,36,36,1,0,3,3,0,2,1,0,0,24,3,0.14639339442429541,0.7578195333480835
ProtectiveStop,1d_cnn,2,37,37,1,0,3,0,0,2,0,0,0,15,0,0.00930383956939391,0.0235221075514952
ProtectiveStop,1d_cnn,2,38,38,1,0,3,0,0,2,0,0,0,15,0,0.004871372851387853,0.01569316412011777
ProtectiveStop,1d_cnn,2,39,39,1,0,3,0,0,2,0,0,0,15,0,0.006387533554677904,0.034864929815133366
ProtectiveStop,1d_cnn,2,40,40,1,0,3,2,0,2,1,0,0,20,3,0.1136028068567005,0.6432828406492869
ProtectiveStop,1d_cnn,2,41,41,1,0,3,0,0,2,0,0,0,15,0,0.0014960981768025103,0.008119107689708433
ProtectiveStop,1d_cnn,2,42,42,1,1,3,3,3,2,0,1,0,71,62,0.7733873316554676,0.9669945240020752
ProtectiveStop,1d_cnn,2,43,43,1,0,3,0,0,2,0,0,0,15,0,0.023220062055366274,0.09337291866540903
ProtectiveStop,1d_cnn,2,44,44,1,0,3,0,0,2,0,0,0,15,0,0.014924481141820701,0.05868335068225857
ProtectiveStop,1d_cnn,2,45,45,1,0,3,0,0,2,0,0,0,15,0,0.016965295105344672,0.06448273609081896
ProtectiveStop,1d_cnn,2,48,48,1,0,3,0,0,2,0,0,0,15,0,0.007197250692277263,0.014390990914156
ProtectiveStop,1d_cnn,2,49,49,1,0,3,0,0,2,0,0,0,15,0,0.012401901084619214,0.0969406918932994
ProtectiveStop,1d_cnn,2,50,50,1,0,3,0,0,2,0,0,0,15,0,0.01852835729304283,0.06263230616847669
ProtectiveStop,1d_cnn,3,51,51,1,0,3,0,0,2,0,0,0,15,0,0.08033644622191781,0.2733372996250788
ProtectiveStop,1d_cnn,3,52,52,1,0,3,0,0,2,0,0,0,15,0,0.03169086982961739,0.14527179797490433
ProtectiveStop,1d_cnn,3,53,53,1,1,3,3,3,2,0,1,0,43,24,0.5278087561542182,0.9456420739491781
ProtectiveStop,1d_cnn,3,54,54,1,0,3,1,0,2,0,0,0,15,0,0.08146456500140221,0.5156180063883463
ProtectiveStop,1d_cnn,3,55,55,1,0,3,0,0,2,0,0,0,15,0,0.03994675926838273,0.12757246444622675
ProtectiveStop,1d_cnn,3,56,56,1,0,3,1,0,2,0,0,0,15,0,0.06580616768785852,0.39406338334083557
ProtectiveStop,1d_cnn,3,57,57,1,0,3,1,0,2,0,0,0,32,0,0.16217819108957576,0.3989333013693492
ProtectiveStop,1d_cnn,3,58,58,1,0,3,0,0,2,0,0,0,15,0,0.05800433338412803,0.2384104629357656
ProtectiveStop,1d_cnn,3,59,59,1,0,3,1,0,2,0,0,0,15,0,0.08358860251674839,0.533307154973348
ProtectiveStop,1d_cnn,3,60,60,1,0,3,1,0,2,0,0,0,16,0,0.11097431348753158,0.43728440006573993
ProtectiveStop,1d_cnn,3,61,61,1,0,3,3,0,2,1,0,0,13,1,0.09314853812639524,0.6415743033091227
ProtectiveStop,1d_cnn,3,62,62,1,0,3,0,0,2,0,0,0,16,0,0.06193663423618996,0.3615082899729411
ProtectiveStop,1d_cnn,3,63,63,1,1,3,3,2,2,0,1,0,31,7,0.24507365914021606,0.5609923998514811
ProtectiveStop,1d_cnn,3,64,64,1,0,3,0,0,2,0,0,0,16,0,0.03000359212940864,0.10972240443030988
ProtectiveStop,1d_cnn,3,65,65,1,0,3,0,0,2,0,0,0,13,0,0.04411502214721758,0.1334230676293373
ProtectiveStop,1d_cnn,3,66,66,1,0,3,0,0,2,0,0,0,17,0,0.0660937753159041,0.1417681102951367
ProtectiveStop,1d_cnn,3,67,67,1,0,3,0,0,2,0,0,0,15,0,0.072033420846694,0.23433912793795264
ProtectiveStop,1d_cnn,3,68,68,1,0,3,0,0,2,0,0,0,15,0,0.13662805395821728,0.3661862909793854
ProtectiveStop,1d_cnn,3,69,69,1,1,3,1,1,2,0,0,1,24,0,0.17124025606123416,0.49023573597272235
ProtectiveStop,1d_cnn,3,70,70,1,0,3,3,0,2,1,0,0,15,1,0.12094845916144545,0.6127213835716248
ProtectiveStop,1d_cnn,3,71,71,1,0,3,3,0,2,1,0,0,9,2,0.23063106269196224,0.6863994598388672
ProtectiveStop,1d_cnn,3,72,72,1,0,3,1,0,2,0,0,0,15,0,0.09603349614577984,0.5210756262143453
ProtectiveStop,1d_cnn,3,73,73,1,0,3,1,0,2,0,0,0,16,0,0.12984242144739253,0.4627254704634349
ProtectiveStop,1d_cnn,3,75,74,1,0,3,0,0,2,0,0,0,15,0,0.10866260979738497,0.2476358463366826
ProtectiveStop,1d_cnn,4,76,75,1,0,3,0,0,2,0,0,0,15,0,0.024048021332257277,0.16780509861807028
ProtectiveStop,1d_cnn,4,85,84,1,0,3,3,0,2,1,0,0,20,6,0.2898316658024366,0.9177844524383545
ProtectiveStop,1d_cnn,4,86,85,1,1,3,3,3,2,0,1,0,20,6,0.2983117672381922,0.8636659979820251
ProtectiveStop,1d_cnn,4,87,86,1,1,3,3,3,2,0,1,0,20,6,0.3010251820049537,0.9874377449353536
ProtectiveStop,1d_cnn,4,88,87,1,0,3,0,0,2,0,0,0,15,0,0.03337679069890222,0.0776617936789989
ProtectiveStop,1d_cnn,4,89,88,1,0,3,0,0,2,0,0,0,15,0,0.02962303932031818,0.10583535240342214
ProtectiveStop,1d_cnn,4,90,89,1,0,3,1,0,2,0,0,0,15,0,0.040565759892665955,0.42551052073637646
ProtectiveStop,1d_cnn,4,91,90,1,0,3,0,0,2,0,0,0,15,0,0.03686527900604734,0.2407659143209457
ProtectiveStop,1d_cnn,4,92,91,1,0,3,0,0,2,0,0,0,15,0,0.04676958967320385,0.16743203252553937
ProtectiveStop,1d_cnn,4,93,92,1,0,3,0,0,2,0,0,0,15,0,0.010759649044161407,0.04712996042023101
ProtectiveStop,1d_cnn,4,94,93,1,0,3,0,0,2,0,0,0,15,0,0.0072298826302155455,0.04179583016472554
ProtectiveStop,1d_cnn,4,95,94,1,0,3,0,0,2,0,0,0,15,0,0.020478832228359823,0.19753764818112055
ProtectiveStop,1d_cnn,4,96,95,1,0,3,0,0,2,0,0,0,7,0,0.0004492582325659232,0.0009839167663206287
ProtectiveStop,1d_cnn,4,97,96,1,0,3,1,0,2,0,0,0,15,0,0.059649492634626836,0.4085547278324763
ProtectiveStop,1d_cnn,4,98,97,1,0,3,2,0,2,1,0,0,15,1,0.07481871006695855,0.6695918341477712
ProtectiveStop,1d_cnn,4,99,98,1,1,3,3,3,2,0,1,0,92,58,0.6444108672967295,0.9997474153836569
ProtectiveStop,1d_cnn,4,100,99,1,0,3,0,0,2,0,0,0,15,0,0.014585719323238412,0.03866584505885833
ProtectiveStop,1d_cnn,5,101,100,1,0,3,0,0,2,0,0,0,15,0,0.08911256051311886,0.29046327869097394
ProtectiveStop,1d_cnn,5,102,101,1,0,3,2,0,2,1,0,0,15,1,0.18716554339561195,0.4775444070498149
ProtectiveStop,1d_cnn,5,103,102,1,1,3,3,3,2,0,1,0,54,34,0.6769133681132469,0.9945358435312907
ProtectiveStop,1d_cnn,5,104,103,1,0,3,0,0,2,0,0,0,2,0,0.055301502657433305,0.0625207275152206
ProtectiveStop,1d_cnn,5,105,104,1,0,3,0,0,2,0,0,0,14,0,0.039865930337414444,0.20327902336915335
ProtectiveStop,1d_cnn,5,106,105,1,0,3,1,0,2,0,0,0,15,0,0.19737763779444825,0.49162816007932025
ProtectiveStop,1d_cnn,5,107,106,1,0,3,1,0,2,0,0,0,15,0,0.18044159942203095,0.4990907410780589
ProtectiveStop,1d_cnn,5,108,107,1,1,3,3,3,2,0,1,0,47,16,0.4080052767939707,0.922868033250173
ProtectiveStop,1d_cnn,5,109,108,1,0,3,2,0,2,1,0,0,15,1,0.12205195205493101,0.5709037880102793
ProtectiveStop,1d_cnn,5,110,109,1,0,3,1,0,2,0,0,0,4,0,0.36830205221970874,0.4167325695355733
ProtectiveStop,1d_cnn,5,111,110,1,0,3,0,0,2,0,0,0,16,0,0.09489233432880909,0.3680639366308848
ProtectiveStop,1d_cnn,5,112,111,1,0,3,3,0,2,1,0,0,15,1,0.14952613736192383,0.6780300339063009
ProtectiveStop,1d_cnn,5,113,112,1,0,3,3,0,2,1,0,0,15,3,0.2497686230163607,0.8868302901585897
ProtectiveStop,1d_cnn,5,114,113,1,0,3,2,0,2,1,0,0,16,1,0.14031603280454868,0.5565252602100372
ProtectiveStop,1d_cnn,5,115,114,1,1,3,3,3,2,0,1,0,43,20,0.5195553254466071,0.9957271416982015
ProtectiveStop,1d_cnn,5,116,115,1,0,3,3,0,2,1,0,0,15,2,0.2088210636956824,0.7270126342773438
ProtectiveStop,1d_cnn,5,117,116,1,1,3,3,3,2,0,1,0,19,10,0.5120539406412526,0.9931912620862325
ProtectiveStop,1d_cnn,5,118,117,1,1,3,3,3,2,0,1,0,30,9,0.3700238448671168,0.996431310971578
ProtectiveStop,1d_cnn,5,119,118,1,0,3,0,0,2,0,0,0,16,0,0.13169248763006178,0.29909723997116083
ProtectiveStop,1d_cnn,5,120,119,1,0,3,0,0,2,0,0,0,15,0,0.09186933284832367,0.31179119149843854
ProtectiveStop,1d_cnn,5,121,120,1,0,3,1,0,2,0,0,0,16,0,0.1702575786815335,0.3725816011428833
ProtectiveStop,1d_cnn,5,122,121,1,0,3,3,0,2,1,0,0,15,1,0.1438577032854987,0.659506102403005
ProtectiveStop,1d_cnn,5,123,122,1,0,3,3,0,2,1,0,0,14,2,0.29859639970319607,0.7281012932459513
ProtectiveStop,1d_cnn,5,124,123,1,0,3,1,0,2,0,0,0,16,0,0.1631318600848317,0.4359975556532542
ProtectiveStop,1d_cnn,5,125,124,1,0,3,2,0,2,1,0,0,13,1,0.17966344417669833,0.5818856855233511
ProtectiveStop,1d_cnn,7,151,129,1,0,3,0,0,2,0,0,0,15,0,0.039990178478829935,0.29053004831075663
ProtectiveStop,1d_cnn,7,152,130,1,1,3,3,3,2,0,1,0,21,7,0.344451163320743,0.9996354977289835
ProtectiveStop,1d_cnn,7,153,131,1,0,3,0,0,2,0,0,0,15,0,0.039221813979869034,0.21644488722085953
ProtectiveStop,1d_cnn,7,154,132,1,0,3,0,0,2,0,0,0,16,0,0.030956807235876672,0.14243286848068237
ProtectiveStop,1d_cnn,7,155,133,1,0,3,0,0,2,0,0,0,15,0,0.023756855934496095,0.11828217158714927
ProtectiveStop,1d_cnn,7,156,134,1,0,3,0,0,2,0,0,0,15,0,0.06899427660844389,0.281069611509641
ProtectiveStop,1d_cnn,7,157,135,1,0,3,0,0,2,0,0,0,16,0,0.02540028913305525,0.09554990381002419
ProtectiveStop,1d_cnn,7,159,137,1,1,3,3,3,2,0,1,0,23,10,0.42580075723631977,0.9999936819076538
ProtectiveStop,1d_cnn,7,160,138,1,0,3,0,0,2,0,0,0,16,0,0.028145898904767774,0.10226225604613616
ProtectiveStop,1d_cnn,7,161,139,1,0,3,0,0,2,0,0,0,15,0,0.03928432913186644,0.28223016361395514
ProtectiveStop,1d_cnn,7,162,140,1,0,3,0,0,2,0,0,0,15,0,0.03493209551347209,0.14540311694145197
ProtectiveStop,1d_cnn,7,163,141,1,1,3,3,3,2,0,1,0,44,10,0.2596067971669871,0.99955681959788
ProtectiveStop,1d_cnn,7,164,142,1,1,3,3,3,2,0,1,0,21,6,0.25922307594113847,0.9136491616566976
ProtectiveStop,1d_cnn,7,165,143,1,0,3,0,0,2,0,0,0,15,0,0.024527382457421844,0.08199058100581164
ProtectiveStop,1d_cnn,7,166,144,1,0,3,0,0,2,0,0,0,15,0,0.017143814013494758,0.10753894845644629
ProtectiveStop,1d_cnn,7,167,145,1,0,3,0,0,2,0,0,0,15,0,0.04575840604698488,0.37550125519434613
ProtectiveStop,1d_cnn,7,168,146,1,0,3,0,0,2,0,0,0,16,0,0.014891558492308781,0.11658220241467154
ProtectiveStop,1d_cnn,7,169,147,1,0,3,0,0,2,0,0,0,15,0,0.022517040302045592,0.12364989022413882
ProtectiveStop,1d_cnn,7,170,148,1,1,3,3,3,2,0,1,0,47,10,0.24189834705023883,0.9986064036687216
ProtectiveStop,1d_cnn,7,171,149,1,0,3,0,0,2,0,0,0,15,0,0.013751917963640507,0.026019460832079202
ProtectiveStop,1d_cnn,7,172,150,1,0,3,0,0,2,0,0,0,15,0,0.009534008096023927,0.0767313279211521
ProtectiveStop,1d_cnn,7,173,151,1,1,3,3,3,2,0,1,0,21,3,0.1347603554733925,0.5126561522483826
ProtectiveStop,1d_cnn,7,174,152,1,1,3,0,0,2,0,0,1,19,0,0.03940790813118051,0.3175543844699859
ProtectiveStop,1d_cnn,7,175,153,1,1,3,3,3,2,0,1,0,35,10,0.30342950679464376,0.9914223154385885
ProtectiveStop,1d_cnn,8,176,154,1,0,3,3,0,2,1,0,0,15,2,0.23911380932355916,0.7172170678774515
ProtectiveStop,1d_cnn,8,177,155,1,0,3,2,0,2,1,0,0,15,2,0.21532852044329046,0.5165915191173553
ProtectiveStop,1d_cnn,8,178,156,1,0,3,1,0,2,0,0,0,16,0,0.21556602984977263,0.32325521111488337
ProtectiveStop,1d_cnn,8,179,157,1,0,3,0,0,2,0,0,0,15,0,0.18386176522407263,0.2675187091032664
ProtectiveStop,1d_cnn,8,180,158,1,0,3,0,0,2,0,0,0,15,0,0.15535990169478783,0.27453265587488807
ProtectiveStop,1d_cnn,8,181,159,1,0,3,2,0,2,1,0,0,14,1,0.2304665369114705,0.5008071959018707
ProtectiveStop,1d_cnn,8,182,160,1,1,3,3,3,2,0,1,0,18,5,0.3055348114921125,0.8993027408917745
ProtectiveStop,1d_cnn,8,183,161,1,1,3,3,3,2,0,1,0,38,10,0.40815147005119606,0.9511444171269735
ProtectiveStop,1d_cnn,8,184,162,1,0,3,2,0,2,1,0,0,15,2,0.1750751541823976,0.5724892616271973
ProtectiveStop,1d_cnn,8,185,163,1,1,3,3,3,2,0,1,0,6,6,0.9754122296969095,0.9882660706837972
ProtectiveStop,1d_cnn,8,199,176,1,0,3,0,0,2,0,0,0,7,0,0.23881569903876101,0.36039785544077557
ProtectiveStop,1d_cnn,8,200,177,1,0,3,0,0,2,0,0,0,15,0,0.1315688907065325,0.36095814903577167
ProtectiveStop,1d_cnn,9,201,178,1,1,3,3,3,2,0,1,0,30,11,0.40184656424680726,0.9853023091952006
ProtectiveStop,1d_cnn,9,202,179,1,0,3,0,0,2,0,0,0,15,0,0.04062508710970476,0.12834623704353967
ProtectiveStop,1d_cnn,9,203,180,1,0,3,0,0,2,0,0,0,15,0,0.08126247239609555,0.23090786735216776
ProtectiveStop,1d_cnn,9,204,181,1,1,3,3,3,2,0,1,0,38,11,0.3568171913553797,0.9969715476036072
ProtectiveStop,1d_cnn,9,205,182,1,0,3,0,0,2,0,0,0,16,0,0.07637861811478308,0.14369872709115342
ProtectiveStop,1d_cnn,9,206,183,1,1,3,3,3,2,0,1,0,18,5,0.31267108556090123,0.9994794726371765
ProtectiveStop,1d_cnn,9,207,184,1,0,3,3,0,2,1,0,0,15,2,0.10820719632320101,0.7312146226565043
ProtectiveStop,1d_cnn,9,208,185,1,0,3,0,0,2,0,0,0,14,0,0.032280870612815996,0.21243392427762342
ProtectiveStop,1d_cnn,9,209,186,1,0,3,2,0,2,1,0,0,15,1,0.08087028241716321,0.5327046811580658
ProtectiveStop,1d_cnn,9,210,187,1,1,3,3,3,2,0,1,0,49,11,0.3276722962591087,0.9993486404418945
ProtectiveStop,1d_cnn,9,211,188,1,0,3,0,0,2,0,0,0,15,0,0.07961146892565815,0.3093003183603287
ProtectiveStop,1d_cnn,9,212,189,1,1,3,3,3,2,0,1,0,19,6,0.32096731546130686,0.9966396689414978
ProtectiveStop,1d_cnn,9,213,190,1,0,3,0,0,2,0,0,0,15,0,0.06433118681112922,0.31162768602371216
ProtectiveStop,1d_cnn,9,214,191,1,1,3,3,3,2,0,1,0,40,11,0.3268173138911151,0.9886851112047831
ProtectiveStop,1d_cnn,9,215,192,1,1,3,2,1,2,0,0,1,31,1,0.15783287792357673,0.49477170904477435
ProtectiveStop,1d_cnn,9,216,193,1,0,3,0,0,2,0,0,0,16,0,0.15985800290945915,0.3244151671727498
ProtectiveStop,1d_cnn,9,217,194,1,1,3,3,3,2,0,1,0,17,4,0.3294572341894986,0.9166036049524943
ProtectiveStop,1d_cnn,9,218,195,1,1,3,3,3,2,0,1,0,18,5,0.25970587533999967,0.9941338698069254
ProtectiveStop,1d_cnn,9,219,196,1,1,3,3,3,2,0,1,0,23,9,0.33529295127115893,0.9392271439234415
ProtectiveStop,1d_cnn,9,220,197,1,1,3,3,3,2,0,1,0,32,7,0.2673233891139261,0.9579692880312601
ProtectiveStop,1d_cnn,9,221,198,1,1,3,0,0,2,0,0,1,19,0,0.04707751782016677,0.16992469628651932
ProtectiveStop,1d_cnn,9,222,199,1,1,3,3,3,2,0,1,0,18,4,0.23207542950748808,0.9824851950009664
ProtectiveStop,1d_cnn,9,223,200,1,1,3,3,3,2,0,1,0,19,7,0.3515723416165105,0.9994968771934509
ProtectiveStop,1d_cnn,9,224,201,1,1,3,3,3,2,0,1,0,19,6,0.33829187074463746,0.9990017215410868
ProtectiveStop,1d_cnn,9,225,202,1,1,3,3,3,2,0,1,0,19,6,0.30212098999528963,0.9842485388120016
ProtectiveStop,1d_cnn,9,224,210,2,1,3,3,3,2,0,1,0,16,6,0.3897993937183249,0.9926238258679708
ProtectiveStop,1d_cnn,10,226,203,1,1,3,3,3,2,0,1,0,19,7,0.4456141227692888,0.9995107054710388
