target,window_size,feature_set,model,test_block,cycle,cycle_run,cycle_occurrence,window_count,positive_window_count,predicted_positive_window_count,negative_alert_window_count,true_event_cycle,event_detected_on_positive_window,normal_cycle_false_alarm,first_positive_window_end_step,first_detected_positive_window_end_step,anomaly_window_detection_delay_steps
GripLost,10,no_temperature,rf_smote,5,114,113,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,115,114,1,43,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,116,115,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,117,116,1,19,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,118,117,1,30,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,119,118,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,120,119,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,121,120,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,122,121,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,123,122,1,14,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,124,123,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,125,124,1,13,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,151,129,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,152,130,1,21,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,153,131,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,154,132,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,155,133,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,156,134,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,157,135,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,159,137,1,23,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,160,138,1,16,15,8,0,1,1.0,,9.0,12.0,3.0
GripLost,10,no_temperature,rf_smote,7,161,139,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,162,140,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,163,141,1,44,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,164,142,1,21,5,4,1,1,1.0,,25.0,26.0,1.0
GripLost,10,no_temperature,rf_smote,7,165,143,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,166,144,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,167,145,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,168,146,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,169,147,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,170,148,1,47,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,171,149,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,172,150,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,7,173,151,1,21,6,7,1,1,1.0,,24.0,24.0,0.0
GripLost,10,no_temperature,rf_smote,7,174,152,1,19,5,8,3,1,1.0,,23.0,23.0,0.0
GripLost,10,no_temperature,rf_smote,7,175,153,1,35,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,176,154,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,177,155,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,178,156,1,16,0,3,3,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,8,179,157,1,15,0,3,3,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,8,180,158,1,15,6,7,1,1,1.0,,18.0,18.0,0.0
GripLost,10,no_temperature,rf_smote,8,181,159,1,14,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,182,160,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,183,161,1,38,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,184,162,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,185,163,1,6,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,199,176,1,7,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,8,200,177,1,15,13,12,0,1,1.0,,9.0,9.0,0.0
GripLost,10,no_temperature,rf_smote,9,201,178,1,30,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,202,179,1,15,6,7,1,1,1.0,,18.0,18.0,0.0
GripLost,10,no_temperature,rf_smote,9,203,180,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,204,181,1,38,0,1,1,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,9,205,182,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,206,183,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,207,184,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,208,185,1,14,13,8,0,1,1.0,,9.0,11.0,2.0
GripLost,10,no_temperature,rf_smote,9,209,186,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,210,187,1,49,0,1,1,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,9,211,188,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,212,189,1,19,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,213,190,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,214,191,1,40,10,11,1,1,1.0,,36.0,36.0,0.0
GripLost,10,no_temperature,rf_smote,9,215,192,1,31,0,7,7,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,9,216,193,1,16,15,5,0,1,1.0,,9.0,9.0,0.0
GripLost,10,no_temperature,rf_smote,9,217,194,1,17,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,218,195,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,219,196,1,23,19,4,0,1,1.0,,11.0,16.0,5.0
GripLost,10,no_temperature,rf_smote,9,220,197,1,32,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,221,198,1,19,17,2,0,1,1.0,,9.0,26.0,17.0
GripLost,10,no_temperature,rf_smote,9,222,199,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,223,200,1,19,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,224,201,1,19,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,225,202,1,19,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,9,224,210,2,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,226,203,1,19,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,227,204,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,229,205,1,42,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,230,206,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,231,207,1,35,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,232,208,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,233,209,1,31,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,230,216,2,20,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,231,217,2,18,0,1,1,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,10,232,218,2,20,18,7,0,1,1.0,,9.0,14.0,5.0
GripLost,10,no_temperature,rf_smote,10,233,219,2,15,6,6,0,1,1.0,,18.0,18.0,0.0
GripLost,10,no_temperature,rf_smote,10,234,220,1,52,13,0,0,1,0.0,,20.0,,
GripLost,10,no_temperature,rf_smote,10,235,221,1,18,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,236,222,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,237,223,1,43,13,9,1,1,1.0,,35.0,35.0,0.0
GripLost,10,no_temperature,rf_smote,10,238,224,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,239,225,1,34,0,7,7,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,10,240,226,1,37,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,241,227,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,242,228,1,43,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,243,229,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,245,230,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,246,231,1,40,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,247,232,1,46,10,0,0,1,0.0,,17.0,,
GripLost,10,no_temperature,rf_smote,10,248,233,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,10,249,234,1,37,0,2,2,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,10,250,235,1,33,9,9,0,1,1.0,,33.0,33.0,0.0
